depot,route,date,min,min_rest,max,max_rest,min_path,max_path,min_resp_path,max_resp_path,min_distance,max_distance,levenshtein_distance_2,min_number_delivery_points,max_number_delivery_points,missing_in_min,missing_in_max,sequence_similarity
0521,300,20220617,055733,2-0,092416,2-0,0521_300-20220617/0521_300-20220617-055733-2-0.json,0521_300-20220617/0521_300-20220617-092416-2-0.json,0521_300-20220617/0521_300-20220617-055733-2-0.txt,0521_300-20220617/0521_300-20220617-092416-2-0.txt,2.186,3.013,1,4,4,2.0,2.0,0.0
0521,301,20220530,064538,154-154,064538,154-154,0521_301-20220530/0521_301-20220530-064538-154-154.json,0521_301-20220530/0521_301-20220530-064538-154-154.json,0521_301-20220530/0521_301-20220530-064538-154-154.txt,0521_301-20220530/0521_301-20220530-064538-154-154.txt,36.475,36.475,0,156,156,0.0,0.0,1.0
0521,301,20220531,054500,159-0,064436,148-148,0521_301-20220531/0521_301-20220531-054500-159-0.json,0521_301-20220531/0521_301-20220531-064436-148-148.json,0521_301-20220531/0521_301-20220531-054500-159-0.txt,0521_301-20220531/0521_301-20220531-064436-148-148.txt,37.151,37.068,152,161,150,0.0,11.0,0.21498371335504887
0521,301,20220601,053213,135-0,062223,131-131,0521_301-20220601/0521_301-20220601-053213-135-0.json,0521_301-20220601/0521_301-20220601-062223-131-131.json,0521_301-20220601/0521_301-20220601-053213-135-0.txt,0521_301-20220601/0521_301-20220601-062223-131-131.txt,35.095,34.777,114,137,133,0.0,4.0,0.24812030075187969
0521,301,20220602,053759,139-0,054739,133-133,0521_301-20220602/0521_301-20220602-053759-139-0.json,0521_301-20220602/0521_301-20220602-054739-133-133.json,0521_301-20220602/0521_301-20220602-053759-139-0.txt,0521_301-20220602/0521_301-20220602-054739-133-133.txt,67.929,35.193,127,141,135,0.0,6.0,0.16911764705882354
0521,301,20220603,053852,106-0,063715,103-103,0521_301-20220603/0521_301-20220603-053852-106-0.json,0521_301-20220603/0521_301-20220603-063715-103-103.json,0521_301-20220603/0521_301-20220603-053852-106-0.txt,0521_301-20220603/0521_301-20220603-063715-103-103.txt,34.434,32.495,100,108,105,0.0,3.0,0.24880382775119617
0521,301,20220607,055050,118-0,063933,110-110,0521_301-20220607/0521_301-20220607-055050-118-0.json,0521_301-20220607/0521_301-20220607-063933-110-110.json,0521_301-20220607/0521_301-20220607-055050-118-0.txt,0521_301-20220607/0521_301-20220607-063933-110-110.txt,34.933,34.296,100,120,112,0.0,8.0,0.2719298245614035
0521,301,20220608,053331,167-0,063258,166-166,0521_301-20220608/0521_301-20220608-053331-167-0.json,0521_301-20220608/0521_301-20220608-063258-166-166.json,0521_301-20220608/0521_301-20220608-053331-167-0.txt,0521_301-20220608/0521_301-20220608-063258-166-166.txt,36.71,36.286,161,169,168,3.0,4.0,0.2042042042042042
0521,301,20220609,054447,161-0,063137,146-146,0521_301-20220609/0521_301-20220609-054447-161-0.json,0521_301-20220609/0521_301-20220609-063137-146-146.json,0521_301-20220609/0521_301-20220609-054447-161-0.txt,0521_301-20220609/0521_301-20220609-063137-146-146.txt,37.046,35.983,154,163,148,0.0,15.0,0.16286644951140064
0521,301,20220610,054723,146-0,063624,142-142,0521_301-20220610/0521_301-20220610-054723-146-0.json,0521_301-20220610/0521_301-20220610-063624-142-142.json,0521_301-20220610/0521_301-20220610-054723-146-0.txt,0521_301-20220610/0521_301-20220610-063624-142-142.txt,36.787,35.296,140,148,144,0.0,4.0,0.2013888888888889
0521,301,20220613,060743,148-0,065320,145-145,0521_301-20220613/0521_301-20220613-060743-148-0.json,0521_301-20220613/0521_301-20220613-065320-145-145.json,0521_301-20220613/0521_301-20220613-060743-148-0.txt,0521_301-20220613/0521_301-20220613-065320-145-145.txt,36.426,35.554,124,150,147,0.0,3.0,0.20477815699658702
0521,301,20220614,053247,170-0,062909,166-166,0521_301-20220614/0521_301-20220614-053247-170-0.json,0521_301-20220614/0521_301-20220614-062909-166-166.json,0521_301-20220614/0521_301-20220614-053247-170-0.txt,0521_301-20220614/0521_301-20220614-062909-166-166.txt,37.694,36.175,158,172,168,0.0,4.0,0.16666666666666666
0521,301,20220615,052610,146-0,061704,141-141,0521_301-20220615/0521_301-20220615-052610-146-0.json,0521_301-20220615/0521_301-20220615-061704-141-141.json,0521_301-20220615/0521_301-20220615-052610-146-0.txt,0521_301-20220615/0521_301-20220615-061704-141-141.txt,36.485,35.606,137,148,143,0.0,5.0,0.20905923344947736
0521,301,20220616,053402,141-0,053736,137-0,0521_301-20220616/0521_301-20220616-053402-141-0.json,0521_301-20220616/0521_301-20220616-053736-137-0.json,0521_301-20220616/0521_301-20220616-053402-141-0.txt,0521_301-20220616/0521_301-20220616-053736-137-0.txt,36.185,35.924,133,143,138,0.0,5.0,0.1299638989169675
0521,301,20220617,051858,114-0,060456,113-113,0521_301-20220617/0521_301-20220617-051858-114-0.json,0521_301-20220617/0521_301-20220617-060456-113-113.json,0521_301-20220617/0521_301-20220617-051858-114-0.txt,0521_301-20220617/0521_301-20220617-060456-113-113.txt,36.137,34.69,102,116,115,3.0,4.0,0.19383259911894274
0521,301,20220618,053622,49-0,055328,49-49,0521_301-20220618/0521_301-20220618-053622-49-0.json,0521_301-20220618/0521_301-20220618-055328-49-49.json,0521_301-20220618/0521_301-20220618-053622-49-0.txt,0521_301-20220618/0521_301-20220618-055328-49-49.txt,35.109,35.109,0,51,51,0.0,0.0,1.0
0521,301,20220620,053901,107-0,061915,97-97,0521_301-20220620/0521_301-20220620-053901-107-0.json,0521_301-20220620/0521_301-20220620-061915-97-97.json,0521_301-20220620/0521_301-20220620-053901-107-0.txt,0521_301-20220620/0521_301-20220620-061915-97-97.txt,34.944,34.072,105,109,99,1.0,11.0,0.3137254901960784
0521,301,20220621,054120,146-0,064156,142-142,0521_301-20220621/0521_301-20220621-054120-146-0.json,0521_301-20220621/0521_301-20220621-064156-142-142.json,0521_301-20220621/0521_301-20220621-054120-146-0.txt,0521_301-20220621/0521_301-20220621-064156-142-142.txt,36.214,36.127,132,148,144,0.0,4.0,0.2916666666666667
0521,301,20220622,053139,134-0,061235,129-129,0521_301-20220622/0521_301-20220622-053139-134-0.json,0521_301-20220622/0521_301-20220622-061235-129-129.json,0521_301-20220622/0521_301-20220622-053139-134-0.txt,0521_301-20220622/0521_301-20220622-061235-129-129.txt,35.349,34.051,110,136,131,0.0,5.0,0.3269961977186312
0521,302,20220530,082328,108-0,084628,126-0,0521_302-20220530/0521_302-20220530-082328-108-0.json,0521_302-20220530/0521_302-20220530-084628-126-0.json,0521_302-20220530/0521_302-20220530-082328-108-0.txt,0521_302-20220530/0521_302-20220530-084628-126-0.txt,60.235,47.865,87,110,128,27.0,9.0,0.4188034188034188
0521,302,20220531,081653,123-0,095010,148-148,0521_302-20220531/0521_302-20220531-081653-123-0.json,0521_302-20220531/0521_302-20220531-095010-148-148.json,0521_302-20220531/0521_302-20220531-081653-123-0.txt,0521_302-20220531/0521_302-20220531-095010-148-148.txt,67.045,50.191,119,125,150,37.0,12.0,0.1992619926199262
0521,302,20220601,082406,117-0,092712,120-120,0521_302-20220601/0521_302-20220601-082406-117-0.json,0521_302-20220601/0521_302-20220601-092712-120-120.json,0521_302-20220601/0521_302-20220601-082406-117-0.txt,0521_302-20220601/0521_302-20220601-092712-120-120.txt,65.269,45.299,119,119,122,16.0,13.0,0.2869198312236287
0521,302,20220602,082202,114-0,091245,106-106,0521_302-20220602/0521_302-20220602-082202-114-0.json,0521_302-20220602/0521_302-20220602-091245-106-106.json,0521_302-20220602/0521_302-20220602-082202-114-0.txt,0521_302-20220602/0521_302-20220602-091245-106-106.txt,60.48,44.84,112,116,108,2.0,10.0,0.15454545454545454
0521,302,20220603,082433,128-0,091803,123-123,0521_302-20220603/0521_302-20220603-082433-128-0.json,0521_302-20220603/0521_302-20220603-091803-123-123.json,0521_302-20220603/0521_302-20220603-082433-128-0.txt,0521_302-20220603/0521_302-20220603-091803-123-123.txt,65.366,49.232,117,130,125,2.0,7.0,0.2151394422310757
0521,302,20220607,082712,112-0,091028,107-107,0521_302-20220607/0521_302-20220607-082712-112-0.json,0521_302-20220607/0521_302-20220607-091028-107-107.json,0521_302-20220607/0521_302-20220607-082712-112-0.txt,0521_302-20220607/0521_302-20220607-091028-107-107.txt,55.984,46.338,93,114,109,1.0,6.0,0.4292237442922374
0521,302,20220608,082043,123-0,094137,148-148,0521_302-20220608/0521_302-20220608-082043-123-0.json,0521_302-20220608/0521_302-20220608-094137-148-148.json,0521_302-20220608/0521_302-20220608-082043-123-0.txt,0521_302-20220608/0521_302-20220608-094137-148-148.txt,66.105,47.481,115,125,150,35.0,10.0,0.3247232472324723
0521,302,20220609,082941,121-0,092241,121-121,0521_302-20220609/0521_302-20220609-082941-121-0.json,0521_302-20220609/0521_302-20220609-092241-121-121.json,0521_302-20220609/0521_302-20220609-082941-121-0.txt,0521_302-20220609/0521_302-20220609-092241-121-121.txt,61.867,44.561,86,123,123,7.0,7.0,0.36363636363636365
0521,302,20220610,083203,146-0,083923,145-145,0521_302-20220610/0521_302-20220610-083203-146-0.json,0521_302-20220610/0521_302-20220610-083923-145-145.json,0521_302-20220610/0521_302-20220610-083203-146-0.txt,0521_302-20220610/0521_302-20220610-083923-145-145.txt,49.148,49.333,7,148,147,0.0,1.0,0.9484536082474226
0521,302,20220611,060325,65-0,062837,63-63,0521_302-20220611/0521_302-20220611-060325-65-0.json,0521_302-20220611/0521_302-20220611-062837-63-63.json,0521_302-20220611/0521_302-20220611-060325-65-0.txt,0521_302-20220611/0521_302-20220611-062837-63-63.txt,68.421,48.694,50,67,65,0.0,2.0,0.328125
0521,302,20220613,082042,81-0,085744,74-74,0521_302-20220613/0521_302-20220613-082042-81-0.json,0521_302-20220613/0521_302-20220613-085744-74-74.json,0521_302-20220613/0521_302-20220613-082042-81-0.txt,0521_302-20220613/0521_302-20220613-085744-74-74.txt,53.794,39.664,77,83,76,0.0,7.0,0.3225806451612903
0521,302,20220614,082850,138-0,083721,129-129,0521_302-20220614/0521_302-20220614-082850-138-0.json,0521_302-20220614/0521_302-20220614-083721-129-129.json,0521_302-20220614/0521_302-20220614-082850-138-0.txt,0521_302-20220614/0521_302-20220614-083721-129-129.txt,65.884,46.356,128,140,131,0.0,9.0,0.30711610486891383
0521,302,20220615,083158,130-0,094059,134-134,0521_302-20220615/0521_302-20220615-083158-130-0.json,0521_302-20220615/0521_302-20220615-094059-134-134.json,0521_302-20220615/0521_302-20220615-083158-130-0.txt,0521_302-20220615/0521_302-20220615-094059-134-134.txt,67.298,48.62,124,132,136,15.0,11.0,0.21212121212121213
0521,302,20220616,081437,115-0,085738,107-107,0521_302-20220616/0521_302-20220616-081437-115-0.json,0521_302-20220616/0521_302-20220616-085738-107-107.json,0521_302-20220616/0521_302-20220616-081437-115-0.txt,0521_302-20220616/0521_302-20220616-085738-107-107.txt,64.046,47.728,108,117,109,0.0,8.0,0.34234234234234234
0521,302,20220617,081535,99-0,085735,93-93,0521_302-20220617/0521_302-20220617-081535-99-0.json,0521_302-20220617/0521_302-20220617-085735-93-93.json,0521_302-20220617/0521_302-20220617-081535-99-0.txt,0521_302-20220617/0521_302-20220617-085735-93-93.txt,52.707,42.309,92,101,95,0.0,6.0,0.28125
0521,302,20220620,081630,87-0,084458,82-82,0521_302-20220620/0521_302-20220620-081630-87-0.json,0521_302-20220620/0521_302-20220620-084458-82-82.json,0521_302-20220620/0521_302-20220620-081630-87-0.txt,0521_302-20220620/0521_302-20220620-084458-82-82.txt,49.775,44.462,52,89,84,0.0,5.0,0.5680473372781065
0521,302,20220621,084401,111-0,085237,108-105,0521_302-20220621/0521_302-20220621-084401-111-0.json,0521_302-20220621/0521_302-20220621-085237-108-105.json,0521_302-20220621/0521_302-20220621-084401-111-0.txt,0521_302-20220621/0521_302-20220621-085237-108-105.txt,65.867,49.471,106,113,110,3.0,6.0,0.2374429223744292
0521,302,20220622,083550,153-0,084245,147-147,0521_302-20220622/0521_302-20220622-083550-153-0.json,0521_302-20220622/0521_302-20220622-084245-147-147.json,0521_302-20220622/0521_302-20220622-083550-153-0.txt,0521_302-20220622/0521_302-20220622-084245-147-147.txt,72.66,63.535,148,155,149,0.0,6.0,0.22
0521,303,20220531,053710,143-0,061117,130-130,0521_303-20220531/0521_303-20220531-053710-143-0.json,0521_303-20220531/0521_303-20220531-061117-130-130.json,0521_303-20220531/0521_303-20220531-053710-143-0.txt,0521_303-20220531/0521_303-20220531-061117-130-130.txt,39.182,39.351,83,145,132,0.0,13.0,0.6007326007326007
0521,303,20220601,053821,127-0,060800,124-124,0521_303-20220601/0521_303-20220601-053821-127-0.json,0521_303-20220601/0521_303-20220601-060800-124-124.json,0521_303-20220601/0521_303-20220601-053821-127-0.txt,0521_303-20220601/0521_303-20220601-060800-124-124.txt,37.35,38.341,51,129,126,0.0,3.0,0.7250996015936255
0521,303,20220602,054351,130-0,061510,128-128,0521_303-20220602/0521_303-20220602-054351-130-0.json,0521_303-20220602/0521_303-20220602-061510-128-128.json,0521_303-20220602/0521_303-20220602-054351-130-0.txt,0521_303-20220602/0521_303-20220602-061510-128-128.txt,38.715,39.018,85,132,130,0.0,2.0,0.5193798449612403
0521,303,20220603,053414,119-0,055712,115-115,0521_303-20220603/0521_303-20220603-053414-119-0.json,0521_303-20220603/0521_303-20220603-055712-115-115.json,0521_303-20220603/0521_303-20220603-053414-119-0.txt,0521_303-20220603/0521_303-20220603-055712-115-115.txt,36.626,36.825,49,121,117,0.0,4.0,0.6666666666666666
0521,303,20220607,053146,93-0,060344,90-90,0521_303-20220607/0521_303-20220607-053146-93-0.json,0521_303-20220607/0521_303-20220607-060344-90-90.json,0521_303-20220607/0521_303-20220607-053146-93-0.txt,0521_303-20220607/0521_303-20220607-060344-90-90.txt,37.316,37.718,39,95,92,3.0,6.0,0.6885245901639344
0521,303,20220608,053212,146-0,060550,144-144,0521_303-20220608/0521_303-20220608-053212-146-0.json,0521_303-20220608/0521_303-20220608-060550-144-144.json,0521_303-20220608/0521_303-20220608-053212-146-0.txt,0521_303-20220608/0521_303-20220608-060550-144-144.txt,38.197,38.761,43,148,146,3.0,5.0,0.8344827586206897
0521,303,20220609,054936,119-0,061413,117-117,0521_303-20220609/0521_303-20220609-054936-119-0.json,0521_303-20220609/0521_303-20220609-061413-117-117.json,0521_303-20220609/0521_303-20220609-054936-119-0.txt,0521_303-20220609/0521_303-20220609-061413-117-117.txt,37.358,38.009,58,121,119,0.0,2.0,0.711864406779661
0521,303,20220610,060922,126-126,060954,126-126,0521_303-20220610/0521_303-20220610-060922-126-126.json,0521_303-20220610/0521_303-20220610-060954-126-126.json,0521_303-20220610/0521_303-20220610-060922-126-126.txt,0521_303-20220610/0521_303-20220610-060954-126-126.txt,38.246,38.246,0,128,128,0.0,0.0,1.0
0521,303,20220613,053844,113-0,060742,106-106,0521_303-20220613/0521_303-20220613-053844-113-0.json,0521_303-20220613/0521_303-20220613-060742-106-106.json,0521_303-20220613/0521_303-20220613-053844-113-0.txt,0521_303-20220613/0521_303-20220613-060742-106-106.txt,40.094,38.441,77,115,108,1.0,8.0,0.547945205479452
0521,303,20220614,054341,145-0,061943,141-141,0521_303-20220614/0521_303-20220614-054341-145-0.json,0521_303-20220614/0521_303-20220614-061943-141-141.json,0521_303-20220614/0521_303-20220614-054341-145-0.txt,0521_303-20220614/0521_303-20220614-061943-141-141.txt,35.992,36.901,74,147,143,0.0,4.0,0.6433566433566433
0521,303,20220615,053000,114-0,060156,112-112,0521_303-20220615/0521_303-20220615-053000-114-0.json,0521_303-20220615/0521_303-20220615-060156-112-112.json,0521_303-20220615/0521_303-20220615-053000-114-0.txt,0521_303-20220615/0521_303-20220615-060156-112-112.txt,35.947,36.46,50,116,114,0.0,2.0,0.7256637168141593
0521,303,20220616,060031,121-121,060142,120-120,0521_303-20220616/0521_303-20220616-060031-121-121.json,0521_303-20220616/0521_303-20220616-060142-120-120.json,0521_303-20220616/0521_303-20220616-060031-121-121.txt,0521_303-20220616/0521_303-20220616-060142-120-120.txt,37.82,37.813,1,123,122,0.0,1.0,0.995850622406639
0521,303,20220617,052525,124-0,055632,122-122,0521_303-20220617/0521_303-20220617-052525-124-0.json,0521_303-20220617/0521_303-20220617-055632-122-122.json,0521_303-20220617/0521_303-20220617-052525-124-0.txt,0521_303-20220617/0521_303-20220617-055632-122-122.txt,38.273,39.372,67,126,124,0.0,2.0,0.6829268292682927
0521,303,20220620,052723,96-0,060549,103-103,0521_303-20220620/0521_303-20220620-052723-96-0.json,0521_303-20220620/0521_303-20220620-060549-103-103.json,0521_303-20220620/0521_303-20220620-052723-96-0.txt,0521_303-20220620/0521_303-20220620-060549-103-103.txt,37.983,39.471,100,98,105,8.0,1.0,0.1708542713567839
0521,303,20220621,054117,129-0,061909,128-128,0521_303-20220621/0521_303-20220621-054117-129-0.json,0521_303-20220621/0521_303-20220621-061909-128-128.json,0521_303-20220621/0521_303-20220621-054117-129-0.txt,0521_303-20220621/0521_303-20220621-061909-128-128.txt,37.483,40.036,52,131,130,0.0,1.0,0.6459143968871596
0521,303,20220622,053019,125-0,060220,123-123,0521_303-20220622/0521_303-20220622-053019-125-0.json,0521_303-20220622/0521_303-20220622-060220-123-123.json,0521_303-20220622/0521_303-20220622-053019-125-0.txt,0521_303-20220622/0521_303-20220622-060220-123-123.txt,36.585,37.864,68,127,125,0.0,2.0,0.6532258064516129
0521,304,20220531,054417,162-0,062245,160-160,0521_304-20220531/0521_304-20220531-054417-162-0.json,0521_304-20220531/0521_304-20220531-062245-160-160.json,0521_304-20220531/0521_304-20220531-054417-162-0.txt,0521_304-20220531/0521_304-20220531-062245-160-160.txt,66.643,66.766,3,164,162,0.0,2.0,0.9875776397515528
0521,304,20220601,054238,158-0,061546,158-158,0521_304-20220601/0521_304-20220601-054238-158-0.json,0521_304-20220601/0521_304-20220601-061546-158-158.json,0521_304-20220601/0521_304-20220601-054238-158-0.txt,0521_304-20220601/0521_304-20220601-061546-158-158.txt,79.834,70.143,102,160,160,2.0,2.0,0.5
0521,304,20220602,053619,143-0,061653,141-141,0521_304-20220602/0521_304-20220602-053619-143-0.json,0521_304-20220602/0521_304-20220602-061653-141-141.json,0521_304-20220602/0521_304-20220602-053619-143-0.txt,0521_304-20220602/0521_304-20220602-061653-141-141.txt,60.821,63.563,135,145,143,0.0,2.0,0.22535211267605634
0521,304,20220603,054230,141-0,063720,139-139,0521_304-20220603/0521_304-20220603-054230-141-0.json,0521_304-20220603/0521_304-20220603-063720-139-139.json,0521_304-20220603/0521_304-20220603-054230-141-0.txt,0521_304-20220603/0521_304-20220603-063720-139-139.txt,66.757,67.121,54,143,141,0.0,2.0,0.6428571428571429
0521,304,20220604,052800,50-0,054512,50-50,0521_304-20220604/0521_304-20220604-052800-50-0.json,0521_304-20220604/0521_304-20220604-054512-50-50.json,0521_304-20220604/0521_304-20220604-052800-50-0.txt,0521_304-20220604/0521_304-20220604-054512-50-50.txt,56.056,57.431,25,52,52,0.0,0.0,0.66
0521,304,20220607,051846,96-0,055826,95-95,0521_304-20220607/0521_304-20220607-051846-96-0.json,0521_304-20220607/0521_304-20220607-055826-95-95.json,0521_304-20220607/0521_304-20220607-051846-96-0.txt,0521_304-20220607/0521_304-20220607-055826-95-95.txt,79.532,60.383,5,98,97,1.0,2.0,0.9738219895287958
0521,304,20220608,053030,132-0,063013,134-134,0521_304-20220608/0521_304-20220608-053030-132-0.json,0521_304-20220608/0521_304-20220608-063013-134-134.json,0521_304-20220608/0521_304-20220608-053030-132-0.txt,0521_304-20220608/0521_304-20220608-063013-134-134.txt,63.124,61.446,109,134,136,4.0,2.0,0.37593984962406013
0521,304,20220609,053400,139-0,063022,136-136,0521_304-20220609/0521_304-20220609-053400-139-0.json,0521_304-20220609/0521_304-20220609-063022-136-136.json,0521_304-20220609/0521_304-20220609-053400-139-0.txt,0521_304-20220609/0521_304-20220609-063022-136-136.txt,64.307,63.237,134,141,138,2.0,5.0,0.26181818181818184
0521,304,20220610,053801,147-0,063639,144-144,0521_304-20220610/0521_304-20220610-053801-147-0.json,0521_304-20220610/0521_304-20220610-063639-144-144.json,0521_304-20220610/0521_304-20220610-053801-147-0.txt,0521_304-20220610/0521_304-20220610-063639-144-144.txt,68.989,69.269,66,149,146,1.0,4.0,0.5773195876288659
0521,304,20220613,053130,124-0,061401,122-122,0521_304-20220613/0521_304-20220613-053130-124-0.json,0521_304-20220613/0521_304-20220613-061401-122-122.json,0521_304-20220613/0521_304-20220613-053130-124-0.txt,0521_304-20220613/0521_304-20220613-061401-122-122.txt,86.068,66.839,102,126,124,2.0,4.0,0.2764227642276423
0521,304,20220614,054245,163-0,062732,161-161,0521_304-20220614/0521_304-20220614-054245-163-0.json,0521_304-20220614/0521_304-20220614-062732-161-161.json,0521_304-20220614/0521_304-20220614-054245-163-0.txt,0521_304-20220614/0521_304-20220614-062732-161-161.txt,74.23,64.451,92,165,163,0.0,2.0,0.5617283950617284
0521,304,20220615,053654,138-0,061934,136-136,0521_304-20220615/0521_304-20220615-053654-138-0.json,0521_304-20220615/0521_304-20220615-061934-136-136.json,0521_304-20220615/0521_304-20220615-053654-138-0.txt,0521_304-20220615/0521_304-20220615-061934-136-136.txt,67.617,64.987,55,140,138,0.0,2.0,0.5912408759124088
0521,304,20220616,053450,119-119,054915,120-120,0521_304-20220616/0521_304-20220616-053450-119-119.json,0521_304-20220616/0521_304-20220616-054915-120-120.json,0521_304-20220616/0521_304-20220616-053450-119-119.txt,0521_304-20220616/0521_304-20220616-054915-120-120.txt,60.037,60.233,17,121,122,1.0,0.0,0.9205020920502092
0521,304,20220617,052921,112-0,060954,110-110,0521_304-20220617/0521_304-20220617-052921-112-0.json,0521_304-20220617/0521_304-20220617-060954-110-110.json,0521_304-20220617/0521_304-20220617-052921-112-0.txt,0521_304-20220617/0521_304-20220617-060954-110-110.txt,58.523,58.658,6,114,112,0.0,2.0,0.972972972972973
0521,304,20220618,052746,50-0,060202,50-50,0521_304-20220618/0521_304-20220618-052746-50-0.json,0521_304-20220618/0521_304-20220618-060202-50-50.json,0521_304-20220618/0521_304-20220618-052746-50-0.txt,0521_304-20220618/0521_304-20220618-060202-50-50.txt,57.294,57.295,2,52,52,1.0,1.0,0.98
0521,304,20220620,052619,102-0,055008,100-100,0521_304-20220620/0521_304-20220620-052619-102-0.json,0521_304-20220620/0521_304-20220620-055008-100-100.json,0521_304-20220620/0521_304-20220620-052619-102-0.txt,0521_304-20220620/0521_304-20220620-055008-100-100.txt,59.225,58.998,4,104,102,1.0,3.0,0.9801980198019802
0521,304,20220621,053841,154-0,062835,152-152,0521_304-20220621/0521_304-20220621-053841-154-0.json,0521_304-20220621/0521_304-20220621-062835-152-152.json,0521_304-20220621/0521_304-20220621-053841-154-0.txt,0521_304-20220621/0521_304-20220621-062835-152-152.txt,68.308,68.141,36,156,154,0.0,2.0,0.7712418300653595
0521,304,20220622,052739,131-0,061127,133-133,0521_304-20220622/0521_304-20220622-052739-131-0.json,0521_304-20220622/0521_304-20220622-061127-133-133.json,0521_304-20220622/0521_304-20220622-052739-131-0.txt,0521_304-20220622/0521_304-20220622-061127-133-133.txt,63.642,64.886,22,133,135,3.0,1.0,0.9090909090909091
0521,305,20220531,053556,144-0,060818,141-141,0521_305-20220531/0521_305-20220531-053556-144-0.json,0521_305-20220531/0521_305-20220531-060818-141-141.json,0521_305-20220531/0521_305-20220531-053556-144-0.txt,0521_305-20220531/0521_305-20220531-060818-141-141.txt,53.114,51.862,133,146,143,0.0,3.0,0.14736842105263157
0521,305,20220601,052648,142-0,060655,141-141,0521_305-20220601/0521_305-20220601-052648-142-0.json,0521_305-20220601/0521_305-20220601-060655-141-141.json,0521_305-20220601/0521_305-20220601-052648-142-0.txt,0521_305-20220601/0521_305-20220601-060655-141-141.txt,111.651,50.391,111,144,143,2.0,3.0,0.35335689045936397
0521,305,20220602,053405,158-0,061315,141-141,0521_305-20220602/0521_305-20220602-053405-158-0.json,0521_305-20220602/0521_305-20220602-061315-141-141.json,0521_305-20220602/0521_305-20220602-053405-158-0.txt,0521_305-20220602/0521_305-20220602-061315-141-141.txt,53.011,50.477,145,160,143,0.0,17.0,0.2809364548494983
0521,305,20220603,052622,117-0,055408,114-114,0521_305-20220603/0521_305-20220603-052622-117-0.json,0521_305-20220603/0521_305-20220603-055408-114-114.json,0521_305-20220603/0521_305-20220603-052622-117-0.txt,0521_305-20220603/0521_305-20220603-055408-114-114.txt,51.261,49.289,95,119,116,0.0,3.0,0.2857142857142857
0521,305,20220607,051845,98-0,055007,98-98,0521_305-20220607/0521_305-20220607-051845-98-0.json,0521_305-20220607/0521_305-20220607-055007-98-98.json,0521_305-20220607/0521_305-20220607-051845-98-0.txt,0521_305-20220607/0521_305-20220607-055007-98-98.txt,46.083,46.986,85,100,100,0.0,0.0,0.14285714285714285
0521,305,20220608,051923,110-0,052759,112-112,0521_305-20220608/0521_305-20220608-051923-110-0.json,0521_305-20220608/0521_305-20220608-052759-112-112.json,0521_305-20220608/0521_305-20220608-051923-110-0.txt,0521_305-20220608/0521_305-20220608-052759-112-112.txt,52.149,54.753,106,112,114,2.0,0.0,0.32432432432432434
0521,305,20220609,052558,147-0,060347,133-133,0521_305-20220609/0521_305-20220609-052558-147-0.json,0521_305-20220609/0521_305-20220609-060347-133-133.json,0521_305-20220609/0521_305-20220609-052558-147-0.txt,0521_305-20220609/0521_305-20220609-060347-133-133.txt,51.947,44.922,117,149,135,4.0,18.0,0.35714285714285715
0521,305,20220610,054025,122-0,061610,122-122,0521_305-20220610/0521_305-20220610-054025-122-0.json,0521_305-20220610/0521_305-20220610-061610-122-122.json,0521_305-20220610/0521_305-20220610-054025-122-0.txt,0521_305-20220610/0521_305-20220610-061610-122-122.txt,47.635,46.894,117,124,124,0.0,0.0,0.1721311475409836
0521,305,20220613,051352,109-0,055327,111-111,0521_305-20220613/0521_305-20220613-051352-109-0.json,0521_305-20220613/0521_305-20220613-055327-111-111.json,0521_305-20220613/0521_305-20220613-051352-109-0.txt,0521_305-20220613/0521_305-20220613-055327-111-111.txt,52.44,52.459,103,111,113,6.0,4.0,0.3
0521,305,20220617,052539,129-0,060029,128-128,0521_305-20220617/0521_305-20220617-052539-129-0.json,0521_305-20220617/0521_305-20220617-060029-128-128.json,0521_305-20220617/0521_305-20220617-052539-129-0.txt,0521_305-20220617/0521_305-20220617-060029-128-128.txt,49.614,49.181,117,131,130,0.0,1.0,0.2490272373540856
0521,305,20220618,051331,39-0,052656,41-41,0521_305-20220618/0521_305-20220618-051331-39-0.json,0521_305-20220618/0521_305-20220618-052656-41-41.json,0521_305-20220618/0521_305-20220618-051331-39-0.txt,0521_305-20220618/0521_305-20220618-052656-41-41.txt,46.81,48.183,27,41,43,2.0,0.0,0.6
0521,305,20220620,052010,116-0,055508,113-113,0521_305-20220620/0521_305-20220620-052010-116-0.json,0521_305-20220620/0521_305-20220620-055508-113-113.json,0521_305-20220620/0521_305-20220620-052010-116-0.txt,0521_305-20220620/0521_305-20220620-055508-113-113.txt,50.96,51.948,104,118,115,0.0,3.0,0.27074235807860264
0521,305,20220621,052528,138-0,055721,137-137,0521_305-20220621/0521_305-20220621-052528-138-0.json,0521_305-20220621/0521_305-20220621-055721-137-137.json,0521_305-20220621/0521_305-20220621-052528-138-0.txt,0521_305-20220621/0521_305-20220621-055721-137-137.txt,54.615,50.682,135,140,139,1.0,2.0,0.13818181818181818
0521,305,20220622,052704,127-0,060145,123-123,0521_305-20220622/0521_305-20220622-052704-127-0.json,0521_305-20220622/0521_305-20220622-060145-123-123.json,0521_305-20220622/0521_305-20220622-052704-127-0.txt,0521_305-20220622/0521_305-20220622-060145-123-123.txt,112.843,46.054,117,129,125,3.0,7.0,0.264
